YEAR,STATE,COMMODITY,DATA ITEM,METRIC,VALUE
2012,VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2012,WASHINGTON,WHEAT, ACRES HARVESTED,ACRE,2165000
2012,WASHINGTON,WHEAT, ACRES PLANTED,ACRE,2200000
2012,WASHINGTON,WHEAT, YIELD, MEASURED IN BU / ACRE,66.6
2012,WEST VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,4000
2012,WEST VIRGINIA,WHEAT, ACRES PLANTED,ACRE,8000
2012,WEST VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2012,WISCONSIN,WHEAT, ACRES HARVESTED,ACRE,245000
2012,WISCONSIN,WHEAT, ACRES PLANTED,ACRE,265000
2012,WISCONSIN,WHEAT, YIELD, MEASURED IN BU / ACRE,75
2012,WYOMING,WHEAT, ACRES HARVESTED,ACRE,115000
2012,WYOMING,WHEAT, ACRES PLANTED,ACRE,145000
2012,WYOMING,WHEAT, YIELD, MEASURED IN BU / ACRE,26
2011,ALABAMA,WHEAT, ACRES HARVESTED,ACRE,190000
2011,ALABAMA,WHEAT, ACRES PLANTED,ACRE,220000
2011,ALABAMA,WHEAT, YIELD, MEASURED IN BU / ACRE,73
2011,ARIZONA,WHEAT, ACRES HARVESTED,ACRE,77000
2011,ARIZONA,WHEAT, ACRES PLANTED,ACRE,80000
2011,ARIZONA,WHEAT, YIELD, MEASURED IN BU / ACRE,99
2011,ARKANSAS,WHEAT, ACRES HARVESTED,ACRE,520000
2011,ARKANSAS,WHEAT, ACRES PLANTED,ACRE,620000
2011,ARKANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2011,CALIFORNIA,WHEAT, ACRES HARVESTED,ACRE,530000
2011,CALIFORNIA,WHEAT, ACRES PLANTED,ACRE,775000
2011,CALIFORNIA,WHEAT, YIELD, MEASURED IN BU / ACRE,91.6
2011,COLORADO,WHEAT, ACRES HARVESTED,ACRE,2044000
2011,COLORADO,WHEAT, ACRES PLANTED,ACRE,2295000
2011,COLORADO,WHEAT, YIELD, MEASURED IN BU / ACRE,38.1
2011,DELAWARE,WHEAT, ACRES HARVESTED,ACRE,75000
2011,DELAWARE,WHEAT, ACRES PLANTED,ACRE,80000
2011,DELAWARE,WHEAT, YIELD, MEASURED IN BU / ACRE,69
2011,FLORIDA,WHEAT, ACRES HARVESTED,ACRE,8000
2011,FLORIDA,WHEAT, ACRES PLANTED,ACRE,12000
2011,FLORIDA,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2011,GEORGIA,WHEAT, ACRES HARVESTED,ACRE,200000
2011,GEORGIA,WHEAT, ACRES PLANTED,ACRE,250000
2011,GEORGIA,WHEAT, YIELD, MEASURED IN BU / ACRE,56
2011,IDAHO,WHEAT, ACRES HARVESTED,ACRE,1411000
2011,IDAHO,WHEAT, ACRES PLANTED,ACRE,1491000
2011,IDAHO,WHEAT, YIELD, MEASURED IN BU / ACRE,83.3
2011,ILLINOIS,WHEAT, ACRES HARVESTED,ACRE,770000
2011,ILLINOIS,WHEAT, ACRES PLANTED,ACRE,800000
2011,ILLINOIS,WHEAT, YIELD, MEASURED IN BU / ACRE,61
2011,INDIANA,WHEAT, ACRES HARVESTED,ACRE,405000
2011,INDIANA,WHEAT, ACRES PLANTED,ACRE,430000
2011,INDIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,62
2011,IOWA,WHEAT, ACRES HARVESTED,ACRE,16000
2011,IOWA,WHEAT, ACRES PLANTED,ACRE,22000
2011,IOWA,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2011,KANSAS,WHEAT, ACRES HARVESTED,ACRE,7950000
2011,KANSAS,WHEAT, ACRES PLANTED,ACRE,8800000
2011,KANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,35
2011,KENTUCKY,WHEAT, ACRES HARVESTED,ACRE,440000
2011,KENTUCKY,WHEAT, ACRES PLANTED,ACRE,540000
2011,KENTUCKY,WHEAT, YIELD, MEASURED IN BU / ACRE,70
2011,LOUISIANA,WHEAT, ACRES HARVESTED,ACRE,240000
2011,LOUISIANA,WHEAT, ACRES PLANTED,ACRE,250000
2011,LOUISIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2011,MARYLAND,WHEAT, ACRES HARVESTED,ACRE,180000
2011,MARYLAND,WHEAT, ACRES PLANTED,ACRE,260000
2011,MARYLAND,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2011,MICHIGAN,WHEAT, ACRES HARVESTED,ACRE,675000
2011,MICHIGAN,WHEAT, ACRES PLANTED,ACRE,700000
2011,MICHIGAN,WHEAT, YIELD, MEASURED IN BU / ACRE,75
2011,MINNESOTA,WHEAT, ACRES HARVESTED,ACRE,1521000
2011,MINNESOTA,WHEAT, ACRES PLANTED,ACRE,1575000
2011,MINNESOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,46.1
2011,MISSISSIPPI,WHEAT, ACRES HARVESTED,ACRE,310000
2011,MISSISSIPPI,WHEAT, ACRES PLANTED,ACRE,335000
2011,MISSISSIPPI,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2011,MISSOURI,WHEAT, ACRES HARVESTED,ACRE,690000
2011,MISSOURI,WHEAT, ACRES PLANTED,ACRE,790000
2011,MISSOURI,WHEAT, YIELD, MEASURED IN BU / ACRE,50
2011,MONTANA,WHEAT, ACRES HARVESTED,ACRE,4975000
2011,MONTANA,WHEAT, ACRES PLANTED,ACRE,5100000
2011,MONTANA,WHEAT, YIELD, MEASURED IN BU / ACRE,35.2
2011,NEBRASKA,WHEAT, ACRES HARVESTED,ACRE,1480000
2011,NEBRASKA,WHEAT, ACRES PLANTED,ACRE,1550000
2011,NEBRASKA,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2011,NEVADA,WHEAT, ACRES HARVESTED,ACRE,12000
2011,NEVADA,WHEAT, ACRES PLANTED,ACRE,23000
2011,NEVADA,WHEAT, YIELD, MEASURED IN BU / ACRE,110.3
2011,NEW JERSEY,WHEAT, ACRES HARVESTED,ACRE,31000
2011,NEW JERSEY,WHEAT, ACRES PLANTED,ACRE,35000
2011,NEW JERSEY,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2011,NEW MEXICO,WHEAT, ACRES HARVESTED,ACRE,90000
2011,NEW MEXICO,WHEAT, ACRES PLANTED,ACRE,435000
2011,NEW MEXICO,WHEAT, YIELD, MEASURED IN BU / ACRE,21
2011,NEW YORK,WHEAT, ACRES HARVESTED,ACRE,93000
2011,NEW YORK,WHEAT, ACRES PLANTED,ACRE,120000
2011,NEW YORK,WHEAT, YIELD, MEASURED IN BU / ACRE,55
2011,NORTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,590000
2011,NORTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,670000
2011,NORTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2011,NORTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,6590000
2011,NORTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,6800000
2011,NORTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,30.3
2011,OHIO,WHEAT, ACRES HARVESTED,ACRE,850000
2011,OHIO,WHEAT, ACRES PLANTED,ACRE,880000
2011,OHIO,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2011,OKLAHOMA,WHEAT, ACRES HARVESTED,ACRE,3200000
2011,OKLAHOMA,WHEAT, ACRES PLANTED,ACRE,5100000
2011,OKLAHOMA,WHEAT, YIELD, MEASURED IN BU / ACRE,23
2011,OREGON,WHEAT, ACRES HARVESTED,ACRE,992000
2011,OREGON,WHEAT, ACRES PLANTED,ACRE,1000000
2011,OREGON,WHEAT, YIELD, MEASURED IN BU / ACRE,76
2011,PENNSYLVANIA,WHEAT, ACRES HARVESTED,ACRE,170000
2011,PENNSYLVANIA,WHEAT, ACRES PLANTED,ACRE,185000
2011,PENNSYLVANIA,WHEAT, YIELD, MEASURED IN BU / ACRE,51
2011,SOUTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,180000
2011,SOUTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,190000
2011,SOUTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,60
2011,SOUTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,2787000
2011,SOUTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,2878000
2011,SOUTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,37.3
2011,TENNESSEE,WHEAT, ACRES HARVESTED,ACRE,305000
2011,TENNESSEE,WHEAT, ACRES PLANTED,ACRE,400000
2011,TENNESSEE,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2011,TEXAS,WHEAT, ACRES HARVESTED,ACRE,1900000
2011,TEXAS,WHEAT, ACRES PLANTED,ACRE,5300000
2011,TEXAS,WHEAT, YIELD, MEASURED IN BU / ACRE,25
2011,UTAH,WHEAT, ACRES HARVESTED,ACRE,144000
2011,UTAH,WHEAT, ACRES PLANTED,ACRE,151000
2011,UTAH,WHEAT, YIELD, MEASURED IN BU / ACRE,49.4
2011,VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,240000
2011,VIRGINIA,WHEAT, ACRES PLANTED,ACRE,270000
2011,VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,71
2011,WASHINGTON,WHEAT, ACRES HARVESTED,ACRE,2335000
2011,WASHINGTON,WHEAT, ACRES PLANTED,ACRE,2360000
2011,WASHINGTON,WHEAT, YIELD, MEASURED IN BU / ACRE,70.9
2011,WEST VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,6000
2011,WEST VIRGINIA,WHEAT, ACRES PLANTED,ACRE,10000
2011,WEST VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,59
2011,WISCONSIN,WHEAT, ACRES HARVESTED,ACRE,335000
2011,WISCONSIN,WHEAT, ACRES PLANTED,ACRE,345000
2011,WISCONSIN,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2011,WYOMING,WHEAT, ACRES HARVESTED,ACRE,130000
2011,WYOMING,WHEAT, ACRES PLANTED,ACRE,150000
2011,WYOMING,WHEAT, YIELD, MEASURED IN BU / ACRE,34
2010,ALABAMA,WHEAT, ACRES HARVESTED,ACRE,80000
2010,ALABAMA,WHEAT, ACRES PLANTED,ACRE,110000
2010,ALABAMA,WHEAT, YIELD, MEASURED IN BU / ACRE,55
2010,ARIZONA,WHEAT, ACRES HARVESTED,ACRE,71000
2010,ARIZONA,WHEAT, ACRES PLANTED,ACRE,75000
2010,ARIZONA,WHEAT, YIELD, MEASURED IN BU / ACRE,111.2
2010,ARKANSAS,WHEAT, ACRES HARVESTED,ACRE,135000
2010,ARKANSAS,WHEAT, ACRES PLANTED,ACRE,185000
2010,ARKANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2010,CALIFORNIA,WHEAT, ACRES HARVESTED,ACRE,425000
2010,CALIFORNIA,WHEAT, ACRES PLANTED,ACRE,765000
2010,CALIFORNIA,WHEAT, YIELD, MEASURED IN BU / ACRE,85.5
2010,COLORADO,WHEAT, ACRES HARVESTED,ACRE,2375000
2010,COLORADO,WHEAT, ACRES PLANTED,ACRE,2426000
2010,COLORADO,WHEAT, YIELD, MEASURED IN BU / ACRE,43.5
2010,DELAWARE,WHEAT, ACRES HARVESTED,ACRE,47000
2010,DELAWARE,WHEAT, ACRES PLANTED,ACRE,50000
2010,DELAWARE,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2010,FLORIDA,WHEAT, ACRES HARVESTED,ACRE,7000
2010,FLORIDA,WHEAT, ACRES PLANTED,ACRE,12000
2010,FLORIDA,WHEAT, YIELD, MEASURED IN BU / ACRE,41
2010,GEORGIA,WHEAT, ACRES HARVESTED,ACRE,102000
2010,GEORGIA,WHEAT, ACRES PLANTED,ACRE,150000
2010,GEORGIA,WHEAT, YIELD, MEASURED IN BU / ACRE,40
2010,IDAHO,WHEAT, ACRES HARVESTED,ACRE,1342000
2010,IDAHO,WHEAT, ACRES PLANTED,ACRE,1397000
2010,IDAHO,WHEAT, YIELD, MEASURED IN BU / ACRE,80.4
2010,ILLINOIS,WHEAT, ACRES HARVESTED,ACRE,270000
2010,ILLINOIS,WHEAT, ACRES PLANTED,ACRE,300000
2010,ILLINOIS,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2010,INDIANA,WHEAT, ACRES HARVESTED,ACRE,235000
2010,INDIANA,WHEAT, ACRES PLANTED,ACRE,250000
2010,INDIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,60
2010,IOWA,WHEAT, ACRES HARVESTED,ACRE,10000
2010,IOWA,WHEAT, ACRES PLANTED,ACRE,15000
2010,IOWA,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2010,KANSAS,WHEAT, ACRES HARVESTED,ACRE,8000000
2010,KANSAS,WHEAT, ACRES PLANTED,ACRE,8300000
2010,KANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2010,KENTUCKY,WHEAT, ACRES HARVESTED,ACRE,195000
2010,KENTUCKY,WHEAT, ACRES PLANTED,ACRE,320000
2010,KENTUCKY,WHEAT, YIELD, MEASURED IN BU / ACRE,66
2010,LOUISIANA,WHEAT, ACRES HARVESTED,ACRE,105000
2010,LOUISIANA,WHEAT, ACRES PLANTED,ACRE,120000
2010,LOUISIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,51
2010,MARYLAND,WHEAT, ACRES HARVESTED,ACRE,130000
2010,MARYLAND,WHEAT, ACRES PLANTED,ACRE,185000
2010,MARYLAND,WHEAT, YIELD, MEASURED IN BU / ACRE,60
2010,MICHIGAN,WHEAT, ACRES HARVESTED,ACRE,495000
2010,MICHIGAN,WHEAT, ACRES PLANTED,ACRE,520000
2010,MICHIGAN,WHEAT, YIELD, MEASURED IN BU / ACRE,70
2010,MINNESOTA,WHEAT, ACRES HARVESTED,ACRE,1605000
2010,MINNESOTA,WHEAT, ACRES PLANTED,ACRE,1660000
2010,MINNESOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,54.7
2010,MISSISSIPPI,WHEAT, ACRES HARVESTED,ACRE,90000
2010,MISSISSIPPI,WHEAT, ACRES PLANTED,ACRE,115000
2010,MISSISSIPPI,WHEAT, YIELD, MEASURED IN BU / ACRE,47
2010,MISSOURI,WHEAT, ACRES HARVESTED,ACRE,260000
2010,MISSOURI,WHEAT, ACRES PLANTED,ACRE,340000
2010,MISSOURI,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2010,MONTANA,WHEAT, ACRES HARVESTED,ACRE,5140000
2010,MONTANA,WHEAT, ACRES PLANTED,ACRE,5370000
2010,MONTANA,WHEAT, YIELD, MEASURED IN BU / ACRE,41.7
2010,NEBRASKA,WHEAT, ACRES HARVESTED,ACRE,1490000
2010,NEBRASKA,WHEAT, ACRES PLANTED,ACRE,1600000
2010,NEBRASKA,WHEAT, YIELD, MEASURED IN BU / ACRE,43
2010,NEVADA,WHEAT, ACRES HARVESTED,ACRE,6000
2010,NEVADA,WHEAT, ACRES PLANTED,ACRE,17000
2010,NEVADA,WHEAT, YIELD, MEASURED IN BU / ACRE,102.7
2010,NEW JERSEY,WHEAT, ACRES HARVESTED,ACRE,20000
2010,NEW JERSEY,WHEAT, ACRES PLANTED,ACRE,25000
2010,NEW JERSEY,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2010,NEW MEXICO,WHEAT, ACRES HARVESTED,ACRE,290000
2010,NEW MEXICO,WHEAT, ACRES PLANTED,ACRE,470000
2010,NEW MEXICO,WHEAT, YIELD, MEASURED IN BU / ACRE,28
2010,NEW YORK,WHEAT, ACRES HARVESTED,ACRE,95000
2010,NEW YORK,WHEAT, ACRES PLANTED,ACRE,105000
2010,NEW YORK,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2010,NORTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,330000
2010,NORTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,430000
2010,NORTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,38
2010,NORTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,8290000
2010,NORTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,8420000
2010,NORTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,43
2010,OHIO,WHEAT, ACRES HARVESTED,ACRE,700000
2010,OHIO,WHEAT, ACRES PLANTED,ACRE,720000
2010,OHIO,WHEAT, YIELD, MEASURED IN BU / ACRE,61
2010,OKLAHOMA,WHEAT, ACRES HARVESTED,ACRE,3850000
2010,OKLAHOMA,WHEAT, ACRES PLANTED,ACRE,5200000
2010,OKLAHOMA,WHEAT, YIELD, MEASURED IN BU / ACRE,31
2010,OREGON,WHEAT, ACRES HARVESTED,ACRE,912000
2010,OREGON,WHEAT, ACRES PLANTED,ACRE,925000
2010,OREGON,WHEAT, YIELD, MEASURED IN BU / ACRE,67.3
2010,PENNSYLVANIA,WHEAT, ACRES HARVESTED,ACRE,130000
2010,PENNSYLVANIA,WHEAT, ACRES PLANTED,ACRE,150000
2010,PENNSYLVANIA,WHEAT, YIELD, MEASURED IN BU / ACRE,59
2010,SOUTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,120000
2010,SOUTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,135000
2010,SOUTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,36
2010,SOUTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,2705000
2010,SOUTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,2795000
2010,SOUTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,45.3
2010,TENNESSEE,WHEAT, ACRES HARVESTED,ACRE,155000
2010,TENNESSEE,WHEAT, ACRES PLANTED,ACRE,225000
2010,TENNESSEE,WHEAT, YIELD, MEASURED IN BU / ACRE,53
2010,TEXAS,WHEAT, ACRES HARVESTED,ACRE,3750000
2010,TEXAS,WHEAT, ACRES PLANTED,ACRE,5700000
2010,TEXAS,WHEAT, YIELD, MEASURED IN BU / ACRE,33
2010,UTAH,WHEAT, ACRES HARVESTED,ACRE,131000
2010,UTAH,WHEAT, ACRES PLANTED,ACRE,151000
2010,UTAH,WHEAT, YIELD, MEASURED IN BU / ACRE,48.7
2010,VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,150000
2010,VIRGINIA,WHEAT, ACRES PLANTED,ACRE,180000
2010,VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,51
2010,WASHINGTON,WHEAT, ACRES HARVESTED,ACRE,2275000
2010,WASHINGTON,WHEAT, ACRES PLANTED,ACRE,2310000
2010,WASHINGTON,WHEAT, YIELD, MEASURED IN BU / ACRE,64.9
2010,WEST VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,5000
2010,WEST VIRGINIA,WHEAT, ACRES PLANTED,ACRE,7000
2010,WEST VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2010,WISCONSIN,WHEAT, ACRES HARVESTED,ACRE,230000
2010,WISCONSIN,WHEAT, ACRES PLANTED,ACRE,240000
2010,WISCONSIN,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2010,WYOMING,WHEAT, ACRES HARVESTED,ACRE,130000
2010,WYOMING,WHEAT, ACRES PLANTED,ACRE,150000
2010,WYOMING,WHEAT, YIELD, MEASURED IN BU / ACRE,32
2009,ALABAMA,WHEAT, ACRES HARVESTED,ACRE,160000
2009,ALABAMA,WHEAT, ACRES PLANTED,ACRE,220000
2009,ALABAMA,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2009,ARIZONA,WHEAT, ACRES HARVESTED,ACRE,119000
2009,ARIZONA,WHEAT, ACRES PLANTED,ACRE,122000
2009,ARIZONA,WHEAT, YIELD, MEASURED IN BU / ACRE,99.4
2009,ARKANSAS,WHEAT, ACRES HARVESTED,ACRE,375000
2009,ARKANSAS,WHEAT, ACRES PLANTED,ACRE,420000
2009,ARKANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,44
2009,CALIFORNIA,WHEAT, ACRES HARVESTED,ACRE,490000
2009,CALIFORNIA,WHEAT, ACRES PLANTED,ACRE,810000
2009,CALIFORNIA,WHEAT, YIELD, MEASURED IN BU / ACRE,84.3
2009,COLORADO,WHEAT, ACRES HARVESTED,ACRE,2499000
2009,COLORADO,WHEAT, ACRES PLANTED,ACRE,2630000
2009,COLORADO,WHEAT, YIELD, MEASURED IN BU / ACRE,40.6
2009,DELAWARE,WHEAT, ACRES HARVESTED,ACRE,63000
2009,DELAWARE,WHEAT, ACRES PLANTED,ACRE,65000
2009,DELAWARE,WHEAT, YIELD, MEASURED IN BU / ACRE,61
2009,FLORIDA,WHEAT, ACRES HARVESTED,ACRE,14000
2009,FLORIDA,WHEAT, ACRES PLANTED,ACRE,17000
2009,FLORIDA,WHEAT, YIELD, MEASURED IN BU / ACRE,44
2009,GEORGIA,WHEAT, ACRES HARVESTED,ACRE,245000
2009,GEORGIA,WHEAT, ACRES PLANTED,ACRE,335000
2009,GEORGIA,WHEAT, YIELD, MEASURED IN BU / ACRE,42
2009,IDAHO,WHEAT, ACRES HARVESTED,ACRE,1269000
2009,IDAHO,WHEAT, ACRES PLANTED,ACRE,1329000
2009,IDAHO,WHEAT, YIELD, MEASURED IN BU / ACRE,79.3
2009,ILLINOIS,WHEAT, ACRES HARVESTED,ACRE,820000
2009,ILLINOIS,WHEAT, ACRES PLANTED,ACRE,850000
2009,ILLINOIS,WHEAT, YIELD, MEASURED IN BU / ACRE,56
2009,INDIANA,WHEAT, ACRES HARVESTED,ACRE,450000
2009,INDIANA,WHEAT, ACRES PLANTED,ACRE,470000
2009,INDIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2009,IOWA,WHEAT, ACRES HARVESTED,ACRE,22000
2009,IOWA,WHEAT, ACRES PLANTED,ACRE,28000
2009,IOWA,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2009,KANSAS,WHEAT, ACRES HARVESTED,ACRE,8950000
2009,KANSAS,WHEAT, ACRES PLANTED,ACRE,9300000
2009,KANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,42
2009,KENTUCKY,WHEAT, ACRES HARVESTED,ACRE,365000
2009,KENTUCKY,WHEAT, ACRES PLANTED,ACRE,480000
2009,KENTUCKY,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2009,LOUISIANA,WHEAT, ACRES HARVESTED,ACRE,170000
2009,LOUISIANA,WHEAT, ACRES PLANTED,ACRE,185000
2009,LOUISIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,56
2009,MARYLAND,WHEAT, ACRES HARVESTED,ACRE,170000
2009,MARYLAND,WHEAT, ACRES PLANTED,ACRE,245000
2009,MARYLAND,WHEAT, YIELD, MEASURED IN BU / ACRE,59
2009,MICHIGAN,WHEAT, ACRES HARVESTED,ACRE,580000
2009,MICHIGAN,WHEAT, ACRES PLANTED,ACRE,630000
2009,MICHIGAN,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2009,MINNESOTA,WHEAT, ACRES HARVESTED,ACRE,1585000
2009,MINNESOTA,WHEAT, ACRES PLANTED,ACRE,1645000
2009,MINNESOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,52.8
2009,MISSISSIPPI,WHEAT, ACRES HARVESTED,ACRE,150000
2009,MISSISSIPPI,WHEAT, ACRES PLANTED,ACRE,165000
2009,MISSISSIPPI,WHEAT, YIELD, MEASURED IN BU / ACRE,50
2009,MISSOURI,WHEAT, ACRES HARVESTED,ACRE,715000
2009,MISSOURI,WHEAT, ACRES PLANTED,ACRE,760000
2009,MISSOURI,WHEAT, YIELD, MEASURED IN BU / ACRE,47
2009,MONTANA,WHEAT, ACRES HARVESTED,ACRE,5255000
2009,MONTANA,WHEAT, ACRES PLANTED,ACRE,5470000
2009,MONTANA,WHEAT, YIELD, MEASURED IN BU / ACRE,33.3
2009,NEBRASKA,WHEAT, ACRES HARVESTED,ACRE,1610000
2009,NEBRASKA,WHEAT, ACRES PLANTED,ACRE,1700000
2009,NEBRASKA,WHEAT, YIELD, MEASURED IN BU / ACRE,48
2009,NEVADA,WHEAT, ACRES HARVESTED,ACRE,9000
2009,NEVADA,WHEAT, ACRES PLANTED,ACRE,16000
2009,NEVADA,WHEAT, YIELD, MEASURED IN BU / ACRE,96
2009,NEW JERSEY,WHEAT, ACRES HARVESTED,ACRE,29000
2009,NEW JERSEY,WHEAT, ACRES PLANTED,ACRE,34000
2009,NEW JERSEY,WHEAT, YIELD, MEASURED IN BU / ACRE,51
2009,NEW MEXICO,WHEAT, ACRES HARVESTED,ACRE,150000
2009,NEW MEXICO,WHEAT, ACRES PLANTED,ACRE,460000
2009,NEW MEXICO,WHEAT, YIELD, MEASURED IN BU / ACRE,20
2009,NEW YORK,WHEAT, ACRES HARVESTED,ACRE,100000
2009,NEW YORK,WHEAT, ACRES PLANTED,ACRE,110000
2009,NEW YORK,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2009,NORTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,575000
2009,NORTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,660000
2009,NORTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2009,NORTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,8415000
2009,NORTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,8680000
2009,NORTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,44.8
2009,OHIO,WHEAT, ACRES HARVESTED,ACRE,950000
2009,OHIO,WHEAT, ACRES PLANTED,ACRE,980000
2009,OHIO,WHEAT, YIELD, MEASURED IN BU / ACRE,71
2009,OKLAHOMA,WHEAT, ACRES HARVESTED,ACRE,3400000
2009,OKLAHOMA,WHEAT, ACRES PLANTED,ACRE,5600000
2009,OKLAHOMA,WHEAT, YIELD, MEASURED IN BU / ACRE,22
2009,OREGON,WHEAT, ACRES HARVESTED,ACRE,917000
2009,OREGON,WHEAT, ACRES PLANTED,ACRE,930000
2009,OREGON,WHEAT, YIELD, MEASURED IN BU / ACRE,55.7
2009,PENNSYLVANIA,WHEAT, ACRES HARVESTED,ACRE,150000
2009,PENNSYLVANIA,WHEAT, ACRES PLANTED,ACRE,180000
2009,PENNSYLVANIA,WHEAT, YIELD, MEASURED IN BU / ACRE,56
2009,SOUTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,160000
2009,SOUTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,175000
2009,SOUTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,47
2009,SOUTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,3058000
2009,SOUTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,3258000
2009,SOUTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,42.4
2009,TENNESSEE,WHEAT, ACRES HARVESTED,ACRE,325000
2009,TENNESSEE,WHEAT, ACRES PLANTED,ACRE,410000
2009,TENNESSEE,WHEAT, YIELD, MEASURED IN BU / ACRE,50
2009,TEXAS,WHEAT, ACRES HARVESTED,ACRE,2450000
2009,TEXAS,WHEAT, ACRES PLANTED,ACRE,6400000
2009,TEXAS,WHEAT, YIELD, MEASURED IN BU / ACRE,25
2009,UTAH,WHEAT, ACRES HARVESTED,ACRE,147000
2009,UTAH,WHEAT, ACRES PLANTED,ACRE,154000
2009,UTAH,WHEAT, YIELD, MEASURED IN BU / ACRE,49.5
2009,VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,220000
2009,VIRGINIA,WHEAT, ACRES PLANTED,ACRE,260000
2009,VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,58
